campaign_id,email_id,player_id,offer_id,email_sent_datetime,is_bounced,is_opened,cta_clicked,bounce_reason
CMP_2026_REACT_LAPSED_01,E000243,P00243,OFF_FS10,2026-01-05 11:57:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000244,P00244,OFF_MATCH20_100,2026-01-04 10:48:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000245,P00245,OFF_FS10,2026-01-03 20:00:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000246,P00246,OFF_MATCH20_100,2026-01-03 16:57:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000247,P00247,OFF_MATCH20_100,2026-01-04 11:57:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000248,P00248,OFF_FS10,2026-01-02 10:40:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000249,P00249,OFF_FS10,2026-01-04 14:08:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000250,P00250,OFF_MATCH20_100,2026-01-05 08:52:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000251,P00251,OFF_MATCH20_100,2026-01-02 20:04:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000252,P00252,OFF_FS10,2026-01-05 19:12:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000253,P00253,OFF_FS10,2026-01-04 15:09:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000254,P00254,OFF_FS10,2026-01-04 13:07:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000255,P00255,OFF_MATCH20_100,2026-01-03 16:22:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000256,P00256,OFF_FS10,2026-01-03 14:41:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000257,P00257,OFF_MATCH20_100,2026-01-03 11:44:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000258,P00258,OFF_MATCH20_100,2026-01-03 11:32:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000259,P00259,OFF_FS10,2026-01-05 18:13:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000260,P00260,OFF_FS10,2026-01-03 14:20:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000261,P00261,OFF_MATCH20_100,2026-01-05 10:00:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000262,P00262,OFF_MATCH20_100,2026-01-04 11:21:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000263,P00263,OFF_MATCH20_100,2026-01-02 11:49:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000264,P00264,OFF_MATCH20_100,2026-01-02 17:41:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000265,P00265,OFF_FS10,2026-01-03 08:51:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000266,P00266,OFF_FS10,2026-01-03 15:31:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000267,P00267,OFF_FS10,2026-01-04 18:04:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000268,P00268,OFF_MATCH20_100,2026-01-03 14:23:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000269,P00269,OFF_MATCH20_100,2026-01-03 16:14:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000270,P00270,OFF_FS10,2026-01-05 11:21:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000271,P00271,OFF_MATCH20_100,2026-01-05 13:29:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000272,P00272,OFF_MATCH20_100,2026-01-04 08:16:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000273,P00273,OFF_MATCH20_100,2026-01-02 09:11:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000274,P00274,OFF_MATCH20_100,2026-01-03 12:14:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000275,P00275,OFF_MATCH20_100,2026-01-04 18:19:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000276,P00276,OFF_MATCH20_100,2026-01-04 19:23:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000277,P00277,OFF_FS10,2026-01-04 15:17:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000278,P00278,OFF_MATCH20_100,2026-01-02 12:43:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000279,P00279,OFF_FS10,2026-01-04 15:53:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000280,P00280,OFF_FS10,2026-01-05 14:10:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000281,P00281,OFF_FS10,2026-01-02 08:04:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000282,P00282,OFF_MATCH20_100,2026-01-02 20:30:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000283,P00283,OFF_MATCH20_100,2026-01-05 15:01:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000284,P00284,OFF_FS10,2026-01-03 13:43:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000285,P00285,OFF_FS10,2026-01-02 09:51:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000286,P00286,OFF_MATCH20_100,2026-01-03 12:44:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000287,P00287,OFF_MATCH20_100,2026-01-02 12:16:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000288,P00288,OFF_FS10,2026-01-04 15:36:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000289,P00289,OFF_FS10,2026-01-05 17:17:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000290,P00290,OFF_FS10,2026-01-04 13:29:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000291,P00291,OFF_FS10,2026-01-04 20:17:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000292,P00292,OFF_MATCH20_100,2026-01-02 14:33:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000293,P00293,OFF_FS10,2026-01-05 19:28:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000294,P00294,OFF_MATCH20_100,2026-01-03 20:44:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000295,P00295,OFF_MATCH20_100,2026-01-05 08:35:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000296,P00296,OFF_MATCH20_100,2026-01-02 20:48:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000297,P00297,OFF_FS10,2026-01-04 16:36:00,False,True,False,
CMP_2026_REACT_LAPSED_01,E000298,P00298,OFF_FS10,2026-01-05 17:59:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000299,P00299,OFF_FS10,2026-01-02 18:08:00,False,False,False,
CMP_2026_REACT_LAPSED_01,E000300,P00300,OFF_MATCH20_100,2026-01-02 10:00:00,False,False,False,
